Stop_id,Stop Name,Lat,Lng
4142,Peramanur,12.79488,80.01985
4141,Tansi,12.790542,80.017038
4140,Ford,12.78709,80.01505
4139,Kilekarni,12.77686,80.01012
4138,Malrosapuram,12.7707,80.00738
4137,Singaperumal_Kovil,12.760952,80.003396
4136,Thirutheri,12.754956,80.001041
4135,Sathya_nagar,12.75013,79.99783
4134,Mahindra_City,12.74387,79.99268
4133,Paranur_RTO,12.73791,79.98805
4132,Rajakulipettai,12.71653,79.98061
4131,Pulipakkam,12.711528,79.978754
4130,Chengalpattu_Bypass,12.699907,79.968312
4129,Old_Chengalpet,12.696929,79.976735
4128,New_Chengalpet,12.691175,79.980791
4127,New_Chengalpet,12.691175,79.980791
4126,Old_Chengalpet,12.697015,79.976733
4125,Chengalpattu_Bypass,12.699921,79.968633
4124,Pulipakkam,12.711506,79.978922
4123,Rajakulipettai,12.717467,79.981123
4122,Paranur_RTO,12.73812,79.98859
4121,Mahindra_City,12.743226,79.992812
4120,Sathya_nagar,12.7498,79.99774
4119,Thirutheri,12.75583,80.00191
4118,Singa_Perumal_Kovil,12.76102,80.00363
4117,Malrosapuram,12.77034,80.00755
4116,Kilekarni,12.776962,80.010642
4115,Ford,12.78717,80.01541
4114,Tansi,12.78936,80.01679
4113,Peramanur/Saamiyar_Gate,12.794314,80.019874
4112,Maraimalai_Nagar,12.799597,80.023356
4111,Kattankulathur,12.808806,80.029261
4110,Sivanandha_Gurukulam,12.814616,80.033016
4109,SRM_Potheri,12.81978,80.03666
4108,VPT/Valliammai/SRM,12.826044,80.041139
4107,Thailavaram,12.830435,80.045687
4106,Srinivasapuram,12.83978,80.055552
4105,Guduvanchery,12.84548,80.061448
4104,Guduvanchery_EB,12.850806,80.065477
4103,Urapakkam_Tea_Kadai,12.861996,80.073506
4102,Urapakkam_School,12.865798,80.075032
4101,Vandaloor_Zoo,12.880858,80.080972
4100,Vandaloor_Gate,12.892971,80.086472
4099,Iraniamma_ Koil,12.89711,80.08939
4098,Perungalathur,12.905657,80.096009
4097,Erikarai,12.90874,80.098609
4096,Irumbuliyur,12.916638,80.106802
4095,Tambaram_Depot,12.9256,80.11722
